OBJECTID,GEOL_CODE_INT,GEOL_CODE,GERMAN,TREE_LEVEL,PARENT_REF
5623,15203543,Vlit503543,Cima-Lunga-D.: Eklogit,1.0,0.0
5624,15203544,Vlit503544,Cima-Lunga-D.: Ultramafitit,1.0,0.0
5625,15203545,Vlit503545,Personico-Gneis,1.0,0.0
5626,15203546,Vlit503546,Leventina-Gneis: oberer Teil,3.0,15202273.0
5627,15203547,Vlit503547,Leventina-Gneis: unterer Teil,3.0,15202273.0
5628,15203548,Vlit503548,Leventina-D.: Kalksilikatfels,1.0,0.0
5629,15203549,Vlit503549,Leventina-D.: Leukogneis,1.0,0.0
5630,15203550,Vlit503550,Leventina-D.: Paragneis,1.0,0.0
5631,15203551,Vlit503551,Leventina-D.: Amphibolit,1.0,0.0
5632,15203552,Vlit503552,Maggia-D.: Amphibolit,1.0,0.0
5633,15203553,Vlit503553,Simano-D.: Kalkmarmor,1.0,0.0
5634,15203554,Vlit503554,Simano-D.: Dolomitmarmor,1.0,0.0
5635,15203555,Vlit503555,Simano-D.: Paragneis,1.0,0.0
5636,15203556,Vlit503556,Renten-Gneis,1.0,0.0
5637,15203557,Vlit503557,Legiuna-Gneis,1.0,0.0
5638,15203558,Vlit503558,Simano-D.: Amphibolit,1.0,0.0
5639,15203559,Vlit503559,Simano-D.: Ultramafitit,1.0,0.0
5640,15203560,Vlit503560,Alpbach-Schiefer,1.0,0.0
5641,15203561,Vlit503561,Arosa-D.: Gabbro,3.0,15203236.0
5642,15203562,Vlit503562,Klippen-Flysch,1.0,0.0
5643,15203563,Vlit503563,Couches-Rouges der ZSK,2.0,15203018.0
5644,15203564,Vlit503564,Wägital-Flysch: oberer Teil (Paläogen),2.0,15203283.0
5645,15203565,Vlit503565,Wägital-Flysch: untererer Teil (Kreide),2.0,15203283.0
5646,15203566,Vlit503566,"Wägital-Flysch: basaler, tektonisierter Teil",2.0,15203283.0
4663,15202527,Vlit502527,"Öhrli-Formation, von Siderolithikum durchsetzt",3.0,15202091.0
5937,15204151,Vlit504151,Raibl-Gruppe der Zentralschweizer Klippen,2.0,15204038.0
5939,15202586,Vlit502586,Zettenalp-Trochematt-Melange,1.0,0.0
5940,15202587,Vlit502587,Laubersmad-Flysch,1.0,0.0
5943,15202590,Vlit502590,"Schrattenkalk-Formation, vermergelt",3.0,15202073.0
5946,15202593,Vlit502593,"Hohgant-Sandstein, Sandkalk und Kalk",4.0,15202022.0
5947,15202594,Vlit502594,Tektonisches Melange der Internen Einsiedeln-Schuppen,1.0,0.0
5948,15202595,Vlit502595,"Bürgen- und Wildstrubel-Formation, undiff.",2.0,15202012.0
5949,15206116,Vlit506116,"Aptychenkalk, undiff.",1.0,0.0
5950,15206117,Vlit506117,"Quarzsandstein, undiff.",1.0,0.0
5951,15202597,Vlit502597,Stad-Formation (e6),3.0,15202013.0
5952,15203567,Vlit503567,Gibel- und Griggeli-Formation,2.0,15203272.0
5953,15203568,Vlit503568,Dolomit der Klippen-Decke,2.0,15203276.0
5954,15203569,Vlit503569,Dolomit und Kalk der Klippen-Decke,2.0,15203276.0
5955,15203570,Vlit503570,Bunter schiefriger Dolomit und Rauwacke der Klippen-Decke,2.0,15203276.0
5956,15203571,Vlit503571,Rauwacke der Klippen-Decke,2.0,15203276.0
5957,15203572,Vlit503572,Gipsmergel und Sandstein der Klippen-Decke,2.0,15203276.0
5958,15203573,Vlit503573,"Schlieren-Sandstein, im Paläogen tektonisch überprägt",3.0,15203118.0
5959,15203574,Vlit503574,Leimern-Schichten,1.0,0.0
5960,15203575,Vlit503575,Rauwacke und Quarzsandstein der Klippen-Decke (basale Trias),2.0,15203276.0
5961,15203576,Vlit503576,Schlieren-Flysch: Hauptmasse (Paläogen),2.0,15203117.0
5962,15203577,Vlit503577,Mittellias der Klippen-Decke,2.0,15203275.0
5963,15203578,Vlit503578,Langel-Member der Zentralschweizer Klippen,4.0,15203239.0
5332,15200640,Vlit500640,Rossemaison-Formation,2.0,15200091.0
5945,15202592,Vlit502592,"Einsiedeln-Member, Alveolinenkalk-Fazies",4.0,15202038.0
5942,15202589,Vlit502589,"Einsiedeln-Member, «Älterer Quarzsandstein»",4.0,15202038.0
598,15202149,Vlit502149,Chartegg-Formation,5.0,15202324.0
5941,15202588,Vlit502588,"Stad-Formation, «Jüngerer Quarzsandstein»",3.0,15202013.0
4104,15203499,Vlit503499,Falotta-Radiolarit,3.0,15203496.0
426,15200253,Vlit500253,Prävariszische Grüngesteine der Nordschweiz,2.0,15200245.0
419,15200246,Vlit500246,Prävariszische Orthogneise der Nordschweiz,2.0,15200245.0
968,15203224,Vlit503224,Plattamala-Granit,1.0,0.0
423,15200250,Vlit500250,Prävariszische Migmatite der Nordschweiz,2.0,15200245.0
4982,15202566,Vlit502566,Bäregg-Gneiskomplex: mylonitischer Paragneis,2.0,15202328.0
4983,15202567,Vlit502567,Bäregg-Gneiskomplex: Metavulkanite,2.0,15202328.0
4984,15206115,Vlit506115,"Flysch, undifferenziert",3.0,15206020.0
4985,15202539,Vlit502539,Schattwald-Mergelkalk,1.0,0.0
4986,15202540,Vlit502540,"Elm- und Matt-Formation, undifferenziert",3.0,15202005.0
4987,15202541,Vlit502541,Elm- und Matt-Formation: Quarzsandstein,4.0,15202005.0
4989,15202543,Vlit502543,Schwalmern-Schiefer,3.0,15202075.0
4990,15202544,Vlit502544,Schwalmern-Kalk,3.0,15202075.0
4991,15202545,Vlit502545,Glockhaus-Member: Schiefriger Eisensandstein,5.0,15202416.0
4992,15202546,Vlit502546,Dolomit der Helvetische Trias,2.0,15202134.0
4993,15202547,Vlit502547,Rauwacke der Helvetische Trias,2.0,15202134.0
4994,15202548,Vlit502548,Gips der Helvetische Trias,2.0,15202134.0
4995,15202549,Vlit502549,Baltschieder-Granodiorit: Biotittonalit,3.0,15202187.0
4996,15202550,Vlit502550,Baltschieder-Granodiorit: Hornblende Biotittonalit,3.0,15202187.0
4997,15202551,Vlit502551,Erstfeld-Gneiskomplex: Biotit-Plagioklasgneis,3.0,15202197.0
4998,15202552,Vlit502552,Erstfeld-Gneiskomplex: Orthogneis,3.0,15202197.0
4999,15202553,Vlit502553,Erstfeld-Gneiskomplex: Migmatit,3.0,15202197.0
5000,15202554,Vlit502554,Guttannen-Gneiskomplex: Paragneis,3.0,15202198.0
5001,15202555,Vlit502555,Guttannen-Gneiskomplex: Orthogneis,3.0,15202198.0
5002,15202556,Vlit502556,Guttannen-Gneiskomplex: Biotit-Choritschiefer,3.0,15202198.0
5003,15202557,Vlit502557,Guttannen-Gneiskomplex: Chlorit-Serizitschiefer,3.0,15202198.0
5004,15202558,Vlit502558,Lötschental-Gneiskomplex: Muskovitgneis,3.0,15202200.0
5005,15202559,Vlit502559,Lötschental-Gneiskomplex: migmatitischer Biotitgneis,3.0,15202200.0
4976,15202560,Vlit502560,Lötschental-Gneiskomplex: Chloritschiefer,3.0,15202200.0
4977,15202561,Vlit502561,Ofenhorn-Stampfhorn-Gneiskomplex: gebänderter Biotit-Plagioklasgneis,3.0,15202201.0
4978,15202562,Vlit502562,Ofenhorn-Stampfhorn-Gneiskomplex: Migmatit,3.0,15202201.0
4979,15202563,Vlit502563,Ofenhorn-Stampfhorn-Gneiskomplex: Biotitgneis,3.0,15202201.0
4980,15202564,Vlit502564,Ofenhorn-Stampfhorn-Gneiskomplex: Orthogneis,3.0,15202201.0
4981,15202565,Vlit502565,Bäregg-Gneiskomplex: mylonitischer Orthogneis,2.0,15202328.0
